policy_id,customer_id,agent_id,policy_type,region,start_date,end_date,premium_amount,status,payment_method,auto_renew
POL006454,CUST001733,AGT06834,Tenant,Saskatchewan,2021-12-26,2022-12-26,3218.76,Renewed,PAD,No
POL006455,CUST006525,AGT04226,Auto,British Columbia,2025-11-16,2026-11-16,3401.44,Active,EFT,Yes
POL006456,CUST002482,AGT04146,Home,Quebec,2021-03-19,2022-03-19,6779.56,Renewed,PAD,No
POL006457,CUST007577,AGT05031,Tenant,British Columbia,2024-04-07,2025-04-07,6394.22,Lapsed,Cheque,No
POL006458,CUST005951,AGT01627,Home,British Columbia,2024-08-12,2025-08-12,3262.49,Active,EFT,Yes
POL006459,CUST006393,AGT08987,Farm,Quebec,2023-11-15,2024-11-14,3014.97,Renewed,Cheque,Yes
POL006460,CUST001454,AGT09649,Life,Ontario,2023-04-25,2024-04-24,5366.12,Lapsed,PAD,Yes
POL006461,CUST006088,AGT08012,Tenant,Saskatchewan,2025-06-25,2026-06-25,7876.95,Active,PAD,Yes
POL006462,CUST003222,AGT09886,Commercial,Ontario,2021-01-03,2022-01-03,2252.02,Cancelled,EFT,No
POL006463,CUST006958,AGT03363,Home,Ontario,2023-10-05,2024-10-04,7629.96,Renewed,PAD,Yes
POL006464,CUST000261,AGT08729,Auto,Alberta,2022-09-27,2023-09-27,4601.63,Lapsed,Credit Card,No
POL006465,CUST002998,AGT01912,Life,Ontario,2021-07-01,2022-07-01,4178.99,Lapsed,Credit Card,Yes
POL006466,CUST000327,AGT06707,Auto,Manitoba,2024-12-07,2025-12-07,2142.05,Lapsed,Credit Card,Yes
POL006467,CUST007800,AGT07789,Commercial,Quebec,2021-12-16,2022-12-16,6197.01,Lapsed,PAD,No
POL006468,CUST002010,AGT01470,Tenant,Quebec,2025-03-25,2026-03-25,2978.18,Cancelled,Cheque,Yes
POL006469,CUST007663,AGT03739,Tenant,British Columbia,2021-06-23,2022-06-23,3269.44,Active,EFT,Yes
POL006470,CUST003858,AGT02044,Auto,Alberta,2023-09-24,2024-09-23,2133.42,Cancelled,PAD,No
POL006471,CUST001756,AGT02057,Tenant,Quebec,2023-06-07,2024-06-06,6028.12,Lapsed,EFT,Yes
POL006472,CUST006133,AGT05418,Farm,Manitoba,2024-08-31,2025-08-31,1728.06,Renewed,EFT,No
POL006473,CUST007281,AGT00102,Auto,Alberta,2022-12-26,2023-12-26,7647.21,Active,Credit Card,Yes
POL006474,CUST006957,AGT00045,Farm,Quebec,2021-03-06,2022-03-06,3534.35,Lapsed,Credit Card,Yes
POL006475,CUST006914,AGT07609,Auto,British Columbia,2021-02-03,2022-02-03,4192.57,Lapsed,Cheque,Yes
POL006476,CUST006040,AGT00415,Auto,Alberta,2024-11-10,2025-11-10,7810.81,Cancelled,Credit Card,Yes
POL006477,CUST003787,AGT04164,Home,Saskatchewan,2022-07-31,2023-07-31,1797.52,Cancelled,Cheque,Yes
POL006478,CUST003065,AGT04519,Auto,Quebec,2023-03-28,2024-03-27,4880.84,Cancelled,Cheque,Yes
POL006479,CUST007540,AGT03514,Commercial,British Columbia,2024-02-24,2025-02-23,5234.37,Renewed,EFT,No
POL006480,CUST000161,AGT09354,Auto,Ontario,2023-05-25,2024-05-24,4190.77,Active,Credit Card,Yes
POL006481,CUST002257,AGT02976,Auto,Alberta,2021-04-24,2022-04-24,1479.36,Cancelled,Cheque,Yes
POL006482,CUST002725,AGT04288,Tenant,British Columbia,2023-04-24,2024-04-23,2919.64,Lapsed,EFT,No
POL006483,CUST005099,AGT07183,Farm,Quebec,2022-04-28,2023-04-28,7711.96,Lapsed,PAD,Yes
POL006484,CUST002254,AGT01690,Farm,Quebec,2025-11-11,2026-11-11,2364.3,Lapsed,EFT,Yes
POL006485,CUST006229,AGT07162,Farm,Alberta,2021-08-29,2022-08-29,1196.76,Cancelled,PAD,Yes
POL006486,CUST004872,AGT03983,Farm,Alberta,2024-12-23,2025-12-23,6649.62,Lapsed,Cheque,Yes
POL006487,CUST006644,AGT08364,Auto,Saskatchewan,2024-04-11,2025-04-11,4286.41,Cancelled,PAD,No
POL006488,CUST003433,AGT03136,Home,Alberta,2021-11-06,2022-11-06,3132.78,Renewed,Cheque,Yes
POL006489,CUST004689,AGT00189,Tenant,Saskatchewan,2025-04-06,2026-04-06,4679.0,Renewed,Credit Card,Yes
POL006490,CUST007952,AGT07530,Home,British Columbia,2025-06-12,2026-06-12,5970.42,Active,EFT,No
POL006491,CUST002045,AGT08948,Tenant,Alberta,2023-10-28,2024-10-27,1430.14,Lapsed,EFT,Yes
POL006492,CUST000651,AGT01869,Auto,Quebec,2024-08-31,2025-08-31,5059.77,Renewed,PAD,Yes
POL006493,CUST003222,AGT01205,Life,Alberta,2025-08-18,2026-08-18,1119.76,Cancelled,Cheque,Yes
POL006494,CUST003423,AGT05000,Life,Manitoba,2022-11-18,2023-11-18,6088.73,Renewed,EFT,No
POL006495,CUST006178,AGT08424,Life,Ontario,2022-09-07,2023-09-07,2423.03,Lapsed,Credit Card,Yes
POL006496,CUST003738,AGT00839,Tenant,Saskatchewan,2021-05-21,2022-05-21,4366.4,Cancelled,PAD,No
POL006497,CUST006165,AGT04950,Tenant,Quebec,2023-06-06,2024-06-05,3805.16,Lapsed,PAD,Yes
POL006498,CUST007180,AGT00917,Auto,Alberta,2023-01-31,2024-01-31,2926.18,Active,Credit Card,Yes
POL006499,CUST000345,AGT01257,Home,Saskatchewan,2025-03-12,2026-03-12,6588.14,Lapsed,Cheque,Yes
POL006500,CUST002913,AGT08797,Home,British Columbia,2021-12-29,2022-12-29,5038.22,Lapsed,PAD,Yes
POL006501,CUST006175,AGT08073,Commercial,British Columbia,2023-08-20,2024-08-19,2234.97,Active,EFT,Yes
POL006502,CUST002378,AGT06466,Life,British Columbia,2024-10-01,2025-10-01,6009.78,Active,Credit Card,Yes
POL006503,CUST002938,AGT04733,Tenant,Saskatchewan,2025-10-01,2026-10-01,4567.35,Active,EFT,Yes
POL006504,CUST006662,AGT01245,Commercial,British Columbia,2024-12-28,2025-12-28,5398.99,Lapsed,PAD,Yes
POL006505,CUST003547,AGT06076,Home,Quebec,2021-03-19,2022-03-19,6577.86,Lapsed,Cheque,Yes
POL006506,CUST004020,AGT00821,Farm,Saskatchewan,2021-06-26,2022-06-26,2073.99,Cancelled,EFT,Yes
POL006507,CUST002115,AGT08057,Life,Saskatchewan,2023-09-21,2024-09-20,888.26,Cancelled,PAD,No
POL006508,CUST001098,AGT01013,Farm,British Columbia,2025-09-29,2026-09-29,7191.43,Lapsed,Cheque,Yes
POL006509,CUST006863,AGT04052,Tenant,Manitoba,2025-07-25,2026-07-25,1276.77,Active,Credit Card,No
POL006510,CUST002173,AGT08158,Home,Saskatchewan,2023-02-18,2024-02-18,6430.89,Renewed,Cheque,No
POL006511,CUST002774,AGT09413,Farm,Alberta,2021-04-17,2022-04-17,2624.44,Renewed,PAD,No
POL006512,CUST002565,AGT06022,Auto,British Columbia,2024-08-23,2025-08-23,5577.0,Lapsed,EFT,No
POL006513,CUST002984,AGT03257,Auto,Ontario,2021-09-23,2022-09-23,1498.24,Lapsed,PAD,Yes
POL006514,CUST003351,AGT09653,Home,Quebec,2021-04-11,2022-04-11,4413.49,Active,Credit Card,No
POL006515,CUST006902,AGT00340,Auto,Saskatchewan,2021-04-01,2022-04-01,516.32,Renewed,PAD,Yes
POL006516,CUST005547,AGT08651,Tenant,Alberta,2021-11-27,2022-11-27,4470.51,Cancelled,Cheque,Yes
POL006517,CUST004230,AGT02001,Home,Manitoba,2025-04-02,2026-04-02,4451.09,Lapsed,EFT,Yes
POL006518,CUST003215,AGT07432,Auto,Quebec,2023-08-29,2024-08-28,2458.89,Cancelled,Credit Card,Yes
POL006519,CUST004758,AGT05145,Commercial,British Columbia,2023-04-05,2024-04-04,2105.99,Active,Cheque,No
POL006520,CUST000694,AGT08329,Life,Ontario,2021-08-13,2022-08-13,3613.61,Lapsed,Credit Card,Yes
POL006521,CUST001445,AGT03578,Auto,Manitoba,2023-01-28,2024-01-28,2604.32,Cancelled,PAD,No
POL006522,CUST005847,AGT03537,Tenant,Manitoba,2022-04-09,2023-04-09,1244.16,Cancelled,Credit Card,No
POL006523,CUST004019,AGT07019,Tenant,Ontario,2025-03-27,2026-03-27,7596.6,Renewed,EFT,No
POL006524,CUST004983,AGT07457,Commercial,Quebec,2021-04-09,2022-04-09,3908.96,Cancelled,EFT,Yes
POL006525,CUST006019,AGT04998,Auto,British Columbia,2024-10-26,2025-10-26,4000.78,Lapsed,Cheque,No
POL006526,CUST001022,AGT01283,Life,Manitoba,2024-04-23,2025-04-23,1602.28,Lapsed,PAD,Yes
POL006527,CUST000895,AGT04057,Commercial,Ontario,2023-10-31,2024-10-30,6662.46,Cancelled,EFT,No
POL006528,CUST007891,AGT05525,Commercial,British Columbia,2024-11-17,2025-11-17,5018.14,Cancelled,Cheque,Yes
POL006529,CUST004647,AGT02207,Commercial,Alberta,2025-08-19,2026-08-19,6262.06,Cancelled,Credit Card,No
POL006530,CUST000809,AGT07353,Home,Quebec,2025-08-17,2026-08-17,7029.12,Active,PAD,Yes
POL006531,CUST004988,AGT00998,Commercial,Manitoba,2022-09-30,2023-09-30,757.25,Active,Credit Card,Yes
POL006532,CUST005511,AGT02744,Farm,Ontario,2022-07-02,2023-07-02,2870.75,Cancelled,EFT,No
POL006533,CUST005831,AGT06591,Auto,Alberta,2021-02-16,2022-02-16,5543.5,Renewed,PAD,No
POL006534,CUST001883,AGT02740,Farm,British Columbia,2024-12-31,2025-12-31,2040.73,Active,Credit Card,No
POL006535,CUST007688,AGT04354,Commercial,Quebec,2022-08-17,2023-08-17,5886.45,Renewed,EFT,Yes
POL006536,CUST007882,AGT02320,Tenant,Alberta,2024-05-17,2025-05-17,3351.09,Cancelled,PAD,Yes
POL006537,CUST007268,AGT00580,Auto,Manitoba,2021-11-04,2022-11-04,2793.34,Lapsed,PAD,Yes
POL006538,CUST006943,AGT09799,Auto,Ontario,2022-02-13,2023-02-13,5460.9,Lapsed,Cheque,No
POL006539,CUST005263,AGT06784,Commercial,British Columbia,2025-06-18,2026-06-18,6185.62,Renewed,PAD,Yes
POL006540,CUST007962,AGT06162,Commercial,Saskatchewan,2025-09-11,2026-09-11,1607.53,Lapsed,Cheque,No
POL006541,CUST006379,AGT08493,Farm,Quebec,2025-07-25,2026-07-25,7383.08,Active,Cheque,No
POL006542,CUST004016,AGT07467,Life,Ontario,2025-02-23,2026-02-23,6982.58,Cancelled,PAD,No
POL006543,CUST007080,AGT01394,Home,Manitoba,2021-08-27,2022-08-27,5213.66,Lapsed,Cheque,No
POL006544,CUST006292,AGT08100,Farm,Manitoba,2023-04-12,2024-04-11,6639.1,Lapsed,EFT,Yes
POL006545,CUST005139,AGT00286,Farm,Manitoba,2024-04-13,2025-04-13,7919.28,Renewed,Credit Card,Yes
POL006546,CUST005865,AGT04460,Home,Quebec,2022-12-10,2023-12-10,3176.39,Renewed,EFT,Yes
POL006547,CUST007641,AGT09280,Commercial,Saskatchewan,2023-09-14,2024-09-13,1119.81,Lapsed,EFT,Yes
POL006548,CUST001443,AGT02589,Home,Quebec,2021-10-13,2022-10-13,2621.87,Lapsed,Cheque,No
POL006549,CUST004542,AGT09518,Life,British Columbia,2023-09-06,2024-09-05,6064.09,Renewed,EFT,No
POL006550,CUST006626,AGT00753,Commercial,Ontario,2023-10-01,2024-09-30,7203.48,Renewed,Credit Card,No
POL006551,CUST000241,AGT06293,Auto,Manitoba,2022-05-29,2023-05-29,2874.87,Cancelled,PAD,No
POL006552,CUST007072,AGT02819,Tenant,Alberta,2022-10-03,2023-10-03,7679.06,Active,Credit Card,No
POL006553,CUST005569,AGT00609,Tenant,Manitoba,2023-06-17,2024-06-16,904.7,Lapsed,EFT,Yes
POL006554,CUST004480,AGT05310,Commercial,Saskatchewan,2025-08-03,2026-08-03,7755.24,Active,Credit Card,No
POL006555,CUST007975,AGT01568,Tenant,Saskatchewan,2021-07-23,2022-07-23,2823.94,Renewed,EFT,Yes
POL006556,CUST003133,AGT02249,Commercial,Ontario,2025-10-27,2026-10-27,7378.57,Renewed,Credit Card,No
POL006557,CUST002570,AGT00853,Auto,British Columbia,2022-02-19,2023-02-19,1520.05,Active,Cheque,Yes
POL006558,CUST001610,AGT05705,Tenant,Manitoba,2021-11-10,2022-11-10,700.17,Active,Cheque,No
POL006559,CUST004829,AGT01632,Farm,Ontario,2021-03-19,2022-03-19,2319.66,Cancelled,PAD,Yes
POL006560,CUST002594,AGT07507,Life,Ontario,2025-03-23,2026-03-23,894.73,Active,PAD,Yes
POL006561,CUST007664,AGT09155,Auto,Ontario,2021-09-23,2022-09-23,4616.41,Active,Credit Card,Yes
POL006562,CUST003500,AGT01225,Life,Ontario,2025-11-09,2026-11-09,4408.68,Lapsed,Credit Card,Yes
POL006563,CUST007267,AGT05960,Commercial,Ontario,2024-01-05,2025-01-04,6296.93,Cancelled,Cheque,Yes
POL006564,CUST001311,AGT06966,Auto,Saskatchewan,2022-09-28,2023-09-28,3217.31,Renewed,Credit Card,Yes
POL006565,CUST005217,AGT05043,Commercial,British Columbia,2025-02-26,2026-02-26,7160.95,Lapsed,Cheque,No
POL006566,CUST003073,AGT08935,Auto,Alberta,2023-02-12,2024-02-12,7537.74,Lapsed,Credit Card,Yes
POL006567,CUST001734,AGT06548,Life,Saskatchewan,2024-09-20,2025-09-20,2180.04,Cancelled,PAD,No
POL006568,CUST007417,AGT03161,Farm,Ontario,2023-08-19,2024-08-18,4879.35,Active,Cheque,Yes
POL006569,CUST001536,AGT01493,Auto,British Columbia,2022-09-15,2023-09-15,5808.85,Renewed,PAD,No
POL006570,CUST005569,AGT07674,Life,British Columbia,2025-12-16,2026-12-16,2577.2,Renewed,Credit Card,No
POL006571,CUST007761,AGT05582,Life,British Columbia,2024-11-02,2025-11-02,1200.12,Active,PAD,Yes
POL006572,CUST006001,AGT08715,Auto,Saskatchewan,2024-06-08,2025-06-08,7306.84,Renewed,Credit Card,No
POL006573,CUST006980,AGT01993,Life,Alberta,2022-12-02,2023-12-02,2298.97,Lapsed,PAD,No
POL006574,CUST004897,AGT02082,Farm,Ontario,2022-07-17,2023-07-17,7509.98,Lapsed,Cheque,Yes
POL006575,CUST004255,AGT04257,Commercial,British Columbia,2024-03-04,2025-03-04,7819.18,Renewed,PAD,No
POL006576,CUST002647,AGT06732,Auto,Quebec,2024-07-29,2025-07-29,5341.68,Lapsed,Credit Card,Yes
POL006577,CUST001218,AGT01067,Home,Quebec,2023-04-24,2024-04-23,4502.64,Renewed,Cheque,Yes
POL006578,CUST002242,AGT07687,Farm,Quebec,2022-09-10,2023-09-10,1549.04,Renewed,Cheque,Yes
POL006579,CUST001155,AGT09060,Commercial,British Columbia,2024-12-18,2025-12-18,6933.83,Renewed,PAD,No
POL006580,CUST001099,AGT03708,Home,Saskatchewan,2024-04-03,2025-04-03,1343.32,Renewed,EFT,No
POL006581,CUST007698,AGT02063,Auto,British Columbia,2024-02-14,2025-02-13,3109.83,Cancelled,PAD,Yes
POL006582,CUST006699,AGT05088,Tenant,Quebec,2023-03-23,2024-03-22,7918.7,Active,Credit Card,Yes
POL006583,CUST005132,AGT02187,Auto,Ontario,2022-05-27,2023-05-27,6773.53,Active,PAD,Yes
POL006584,CUST002847,AGT01610,Auto,Ontario,2022-03-17,2023-03-17,4398.91,Cancelled,Credit Card,Yes
POL006585,CUST003741,AGT03758,Farm,Quebec,2025-12-21,2026-12-21,3840.1,Renewed,Credit Card,No
POL006586,CUST007635,AGT04947,Auto,Alberta,2024-03-12,2025-03-12,3333.11,Active,PAD,Yes
POL006587,CUST003945,AGT01497,Home,Ontario,2023-11-25,2024-11-24,2180.73,Lapsed,Credit Card,No
POL006588,CUST006994,AGT04067,Life,British Columbia,2022-11-18,2023-11-18,5449.39,Active,PAD,Yes
POL006589,CUST005621,AGT09679,Home,British Columbia,2023-04-29,2024-04-28,5361.47,Cancelled,PAD,Yes
POL006590,CUST000175,AGT08312,Life,Manitoba,2025-04-03,2026-04-03,2418.93,Cancelled,EFT,No
POL006591,CUST000442,AGT06372,Commercial,Alberta,2023-10-08,2024-10-07,7911.02,Active,Credit Card,No
POL006592,CUST006584,AGT06479,Farm,British Columbia,2024-02-04,2025-02-03,3807.66,Renewed,Cheque,Yes
POL006593,CUST007653,AGT09665,Home,Quebec,2021-01-01,2022-01-01,6475.86,Active,PAD,No
POL006594,CUST007958,AGT09264,Farm,Quebec,2023-09-30,2024-09-29,2911.45,Cancelled,Credit Card,No
POL006595,CUST000677,AGT10000,Tenant,Alberta,2022-01-30,2023-01-30,5085.3,Renewed,Cheque,No
POL006596,CUST007431,AGT03614,Commercial,Manitoba,2024-04-24,2025-04-24,6004.46,Cancelled,PAD,No
POL006597,CUST007702,AGT03130,Home,Manitoba,2025-09-30,2026-09-30,476.41,Active,PAD,Yes
POL006598,CUST004775,AGT02417,Tenant,Quebec,2024-09-12,2025-09-12,3717.38,Renewed,PAD,Yes
POL006599,CUST005501,AGT04568,Tenant,British Columbia,2023-10-20,2024-10-19,4624.24,Renewed,Credit Card,No
POL006600,CUST001688,AGT00685,Auto,Alberta,2025-11-27,2026-11-27,7267.46,Renewed,PAD,No
POL006601,CUST000947,AGT01761,Life,Manitoba,2024-04-21,2025-04-21,4702.34,Renewed,Credit Card,No
POL006602,CUST001593,AGT03437,Auto,Quebec,2024-01-19,2025-01-18,4876.58,Active,EFT,Yes
POL006603,CUST000409,AGT07168,Commercial,Ontario,2021-03-31,2022-03-31,6586.34,Lapsed,PAD,No
POL006604,CUST005427,AGT07781,Auto,British Columbia,2023-03-08,2024-03-07,2613.14,Lapsed,PAD,No
POL006605,CUST007511,AGT09345,Home,Alberta,2021-04-21,2022-04-21,1149.93,Renewed,Credit Card,Yes
POL006606,CUST002412,AGT05678,Auto,Alberta,2025-12-16,2026-12-16,7309.37,Renewed,Cheque,No
POL006607,CUST000771,AGT07419,Tenant,British Columbia,2022-01-29,2023-01-29,5737.35,Active,Cheque,No
POL006608,CUST003136,AGT09858,Life,Ontario,2023-10-07,2024-10-06,7523.59,Active,Credit Card,Yes
POL006609,CUST001655,AGT05846,Farm,Manitoba,2023-08-02,2024-08-01,584.58,Renewed,Cheque,Yes
POL006610,CUST000946,AGT02567,Auto,Quebec,2025-05-17,2026-05-17,3317.1,Renewed,Cheque,Yes
POL006611,CUST002790,AGT08634,Auto,Alberta,2023-07-20,2024-07-19,7702.87,Renewed,PAD,No
POL006612,CUST000650,AGT08140,Home,Manitoba,2023-05-07,2024-05-06,3804.02,Cancelled,EFT,No
POL006613,CUST004714,AGT09685,Home,Ontario,2021-12-18,2022-12-18,7010.6,Lapsed,EFT,No
POL006614,CUST005949,AGT02229,Home,Quebec,2024-02-13,2025-02-12,1035.82,Cancelled,EFT,No
POL006615,CUST003438,AGT03271,Commercial,Quebec,2023-12-09,2024-12-08,7760.38,Renewed,PAD,No
POL006616,CUST001553,AGT03092,Tenant,Saskatchewan,2021-08-30,2022-08-30,2351.78,Cancelled,PAD,No
POL006617,CUST000455,AGT07740,Commercial,Ontario,2023-04-26,2024-04-25,2834.01,Renewed,PAD,Yes
POL006618,CUST005107,AGT02905,Auto,Quebec,2025-11-04,2026-11-04,3188.61,Lapsed,EFT,No
POL006619,CUST003644,AGT05162,Life,Manitoba,2024-06-11,2025-06-11,3966.86,Renewed,Cheque,No
POL006620,CUST000599,AGT03808,Auto,Alberta,2024-05-20,2025-05-20,6368.38,Lapsed,PAD,No
POL006621,CUST005752,AGT05262,Farm,Ontario,2024-12-25,2025-12-25,6813.98,Renewed,EFT,No
POL006622,CUST000110,AGT01865,Commercial,British Columbia,2023-03-02,2024-03-01,5164.21,Active,PAD,Yes
POL006623,CUST004104,AGT03333,Life,Quebec,2024-03-11,2025-03-11,6410.85,Active,EFT,No
POL006624,CUST004092,AGT06803,Life,Saskatchewan,2024-12-30,2025-12-30,4322.45,Lapsed,PAD,No
POL006625,CUST003667,AGT06480,Farm,Alberta,2023-01-05,2024-01-05,1225.02,Lapsed,Credit Card,Yes
POL006626,CUST002746,AGT08133,Life,Alberta,2024-09-26,2025-09-26,2800.46,Lapsed,PAD,No
POL006627,CUST007962,AGT05174,Auto,Ontario,2025-08-21,2026-08-21,6282.89,Active,EFT,No
POL006628,CUST000435,AGT05545,Tenant,Alberta,2021-03-09,2022-03-09,1731.35,Lapsed,Credit Card,No
POL006629,CUST003784,AGT09510,Tenant,Quebec,2022-12-31,2023-12-31,5399.97,Active,EFT,Yes
POL006630,CUST000783,AGT07169,Auto,Manitoba,2023-03-23,2024-03-22,3289.21,Renewed,Credit Card,No
POL006631,CUST004476,AGT04220,Tenant,Saskatchewan,2025-09-04,2026-09-04,7202.08,Cancelled,PAD,No
POL006632,CUST002530,AGT07477,Commercial,British Columbia,2022-08-11,2023-08-11,2357.2,Lapsed,Cheque,No
POL006633,CUST004237,AGT04735,Tenant,British Columbia,2022-06-10,2023-06-10,2153.3,Active,PAD,No
POL006634,CUST004143,AGT05766,Auto,Quebec,2024-03-06,2025-03-06,5484.55,Lapsed,EFT,Yes
POL006635,CUST002379,AGT02190,Life,Manitoba,2024-06-03,2025-06-03,5128.16,Renewed,Credit Card,Yes
POL006636,CUST006597,AGT00532,Auto,British Columbia,2022-08-26,2023-08-26,3051.99,Renewed,PAD,No
POL006637,CUST003951,AGT06003,Tenant,Quebec,2022-01-07,2023-01-07,1224.59,Cancelled,EFT,Yes
POL006638,CUST007470,AGT02608,Life,Manitoba,2021-03-18,2022-03-18,1503.83,Lapsed,Cheque,No
POL006639,CUST007443,AGT09572,Commercial,Ontario,2025-09-28,2026-09-28,4660.38,Cancelled,Credit Card,Yes
POL006640,CUST001847,AGT00756,Farm,Saskatchewan,2024-03-01,2025-03-01,6860.69,Lapsed,EFT,Yes
POL006641,CUST003133,AGT00173,Auto,Quebec,2024-02-04,2025-02-03,6924.78,Renewed,PAD,Yes
POL006642,CUST002459,AGT07015,Farm,British Columbia,2022-10-20,2023-10-20,4958.92,Active,EFT,Yes
POL006643,CUST005549,AGT00814,Tenant,Manitoba,2024-04-24,2025-04-24,1323.79,Lapsed,PAD,No
POL006644,CUST004776,AGT07975,Tenant,British Columbia,2025-01-19,2026-01-19,571.78,Active,Cheque,Yes
POL006645,CUST004181,AGT09959,Farm,Alberta,2021-07-31,2022-07-31,1492.93,Active,Credit Card,Yes
POL006646,CUST007747,AGT08780,Farm,Manitoba,2025-02-15,2026-02-15,2099.28,Cancelled,EFT,Yes
POL006647,CUST005981,AGT06583,Auto,Ontario,2021-12-23,2022-12-23,5293.52,Renewed,Credit Card,No
POL006648,CUST002567,AGT00835,Home,British Columbia,2023-08-13,2024-08-12,7255.38,Renewed,PAD,No
POL006649,CUST003845,AGT02095,Tenant,Manitoba,2025-02-28,2026-02-28,6334.14,Cancelled,Credit Card,No
POL006650,CUST003470,AGT03580,Commercial,Alberta,2022-03-30,2023-03-30,5210.84,Cancelled,Credit Card,No
POL006651,CUST002631,AGT02433,Tenant,Saskatchewan,2021-12-15,2022-12-15,6726.18,Lapsed,Cheque,Yes
POL006652,CUST004628,AGT09831,Tenant,Alberta,2023-04-24,2024-04-23,6142.23,Lapsed,Cheque,Yes
POL006653,CUST005673,AGT09088,Tenant,Ontario,2022-04-01,2023-04-01,4054.27,Active,PAD,No
POL006654,CUST003905,AGT07851,Tenant,Alberta,2021-07-03,2022-07-03,1062.44,Cancelled,PAD,No
POL006655,CUST006208,AGT07718,Auto,Manitoba,2025-08-10,2026-08-10,1720.78,Renewed,EFT,No
POL006656,CUST007718,AGT02620,Home,Manitoba,2022-02-24,2023-02-24,6366.07,Active,Credit Card,No
POL006657,CUST005020,AGT07558,Life,Alberta,2021-08-15,2022-08-15,7831.34,Cancelled,EFT,Yes
POL006658,CUST004391,AGT06000,Home,Quebec,2024-09-25,2025-09-25,3765.57,Cancelled,Credit Card,Yes
POL006659,CUST002623,AGT00777,Commercial,British Columbia,2024-10-31,2025-10-31,4143.87,Lapsed,EFT,Yes
POL006660,CUST004299,AGT05945,Tenant,Alberta,2023-02-27,2024-02-27,2938.06,Cancelled,Cheque,No
POL006661,CUST002957,AGT03352,Commercial,British Columbia,2023-01-01,2024-01-01,1084.52,Lapsed,PAD,Yes
POL006662,CUST006830,AGT08489,Life,Ontario,2025-08-21,2026-08-21,1009.17,Lapsed,EFT,No
POL006663,CUST007455,AGT06115,Farm,Saskatchewan,2025-10-12,2026-10-12,2252.93,Cancelled,EFT,No
POL006664,CUST004404,AGT05056,Farm,Quebec,2023-11-08,2024-11-07,5815.04,Lapsed,Credit Card,No
POL006665,CUST003453,AGT02078,Farm,British Columbia,2023-08-27,2024-08-26,7974.37,Renewed,Credit Card,No
POL006666,CUST000561,AGT01220,Farm,Alberta,2023-11-06,2024-11-05,7762.25,Lapsed,EFT,No
POL006667,CUST000197,AGT07836,Home,Manitoba,2021-05-12,2022-05-12,6354.05,Renewed,Credit Card,No
POL006668,CUST007118,AGT02912,Life,Alberta,2023-02-19,2024-02-19,5430.48,Active,Credit Card,No
POL006669,CUST005499,AGT09340,Commercial,Saskatchewan,2024-10-18,2025-10-18,1197.15,Lapsed,Credit Card,No
POL006670,CUST000527,AGT00723,Auto,Saskatchewan,2021-02-09,2022-02-09,5704.51,Cancelled,PAD,Yes
POL006671,CUST003544,AGT05714,Home,Manitoba,2022-11-13,2023-11-13,7797.38,Active,EFT,No
POL006672,CUST002525,AGT08225,Tenant,Ontario,2023-10-17,2024-10-16,2990.43,Active,Credit Card,No
POL006673,CUST006275,AGT07237,Farm,Saskatchewan,2021-04-05,2022-04-05,2895.26,Lapsed,Cheque,No
POL006674,CUST005366,AGT06295,Farm,Manitoba,2025-11-06,2026-11-06,1549.83,Renewed,EFT,No
POL006675,CUST002142,AGT05650,Farm,Alberta,2023-01-13,2024-01-13,6210.36,Lapsed,Credit Card,No
POL006676,CUST001877,AGT06207,Tenant,Alberta,2024-05-10,2025-05-10,6892.77,Lapsed,EFT,No
POL006677,CUST007595,AGT05492,Farm,Ontario,2023-12-01,2024-11-30,2613.43,Lapsed,Cheque,No
POL006678,CUST006725,AGT03411,Tenant,Quebec,2023-06-01,2024-05-31,2837.74,Lapsed,Cheque,Yes
POL006679,CUST002946,AGT02860,Home,Manitoba,2021-02-13,2022-02-13,5841.26,Renewed,PAD,Yes
POL006680,CUST003670,AGT03695,Auto,Manitoba,2025-08-26,2026-08-26,4373.2,Lapsed,Credit Card,Yes
POL006681,CUST002773,AGT06067,Commercial,Manitoba,2021-05-25,2022-05-25,1112.19,Cancelled,PAD,No
POL006682,CUST002165,AGT04565,Commercial,Alberta,2022-06-20,2023-06-20,5662.15,Lapsed,PAD,No
POL006683,CUST000111,AGT05312,Auto,British Columbia,2022-01-31,2023-01-31,1427.54,Lapsed,PAD,No
POL006684,CUST000576,AGT03902,Tenant,Alberta,2024-02-11,2025-02-10,5389.86,Cancelled,EFT,Yes
POL006685,CUST005343,AGT03158,Auto,Manitoba,2023-04-17,2024-04-16,1376.87,Active,EFT,Yes
